"","rank","Youtuber","subscribers","video.views","category","Title","uploads","Country","Abbreviation","channel_type","video_views_rank","country_rank","channel_type_rank","video_views_for_the_last_30_days","lowest_monthly_earnings","highest_monthly_earnings","lowest_yearly_earnings","highest_yearly_earnings","subscribers_for_last_30_days","created_year","created_month","created_date","Gross.tertiary.education.enrollment....","Population","Unemployment.rate","Urban_population","Latitude","Longitude"
"910",910,"7 Minutoz",16.3804599154258,22.1933411698694,"Music","7 Minutoz",521,"Brazil","BR","Music",1692,51,144,17.2007817890762,8.90923527919226,11.6792870021855,11.3918871365932,14.1519827945855,349153.834094369,2012,"Jun",4,51.3,19.1747321166571,12.08,2.94582308834056,-14.235004,-51.92528
"911",911,"The LaBrant Fam",16.3804599154258,22.2574356737053,"Comedy","The LaBrant Fam",612,"USA","US","People",1557,170,57,17.5629418990278,-4.60517018598809,-4.60517018598809,-4.60517018598809,-4.60517018598809,349153.834094369,2012,"Aug",24,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"912",912,"Pastor Antï¿½ï¿½ï¿½ï¿½ï",16.3727378693319,21.471031028643,"People & Blogs","Pastor Antï¿½ï¿½ï¿½ï¿½ï",4712,"Brazil","BR","People",4602,52,58,17.2748510536751,8.97461803845511,11.7535159298882,11.4658338574364,14.2209756660724,1e+05,2013,"Jan",19,51.3,19.1747321166571,12.08,2.94582308834056,-14.235004,-51.92528
"913",913,"Matheus Yurley",16.3727378693319,18.7573132677269,"Entertainment","Matheus Yurley",69,"Brazil","BR","Entertainment",93531,52,167,11.9024373273971,3.61091791264422,6.3818160174061,6.09356977004514,8.86785006302941,349153.834094369,2015,"Jan",27,51.3,19.1747321166571,12.08,2.94582308834056,-14.235004,-51.92528
"914",914,"gymvirtual",16.3727378693319,21.6434501565604,"Sports","gymvirtual",1572,"Spain","ES","Sports",3645,17,12,16.2998337042139,8.00636756765025,10.77895628989,10.4912742174382,13.2633419706639,1e+05,2010,"Nov",1,88.9,17.6672904650367,13.96,2.8594075318049,40.463667,-3.74922
"915",915,"BIBOï¿½ï¿½ï¿½ï¿½ï",16.3727378693319,21.8795880086452,"Entertainment","BIBOï¿½ï¿½ï¿½ï¿½ï",193,"South Korea","KR","Entertainment",2649,16,167,15.2020548878394,6.90775527898214,9.68034400122192,9.39266192877014,12.1657713487566,349153.834094369,2016,"Aug",8,94.3,17.7611443007857,4.15,2.86537970209776,35.907757,127.766922
"916",916,"Top Viral Talent",16.3727378693319,22.0162650752702,"Entertainment","Top Viral Talent",1598,"USA","US","Entertainment",2177,171,167,17.195790691371,8.89562962713648,11.6741936125664,11.3862278119243,14.1519827945855,1e+05,2014,"Jan",2,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"917",917,"Akon",16.3727378693319,22.5639635739792,"Music","Akon",39,"USA","US","Music",976,171,145,18.3290039553805,10.0345158149425,12.8076526325646,12.5197878950288,15.2971150988885,1e+05,2005,"Nov",5,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"918",918,"AlArabiya ï¿½ï¿½ï¿½ï¿½ï¿",16.3727378693319,22.7408824990307,"People & Blogs","AlArabiya ï¿½ï¿½ï¿½ï¿½ï¿",169304,"United Arab Emirates","AE","News",737,8,23,18.2002709525092,9.90847509404717,12.6788848270979,12.3913066237712,15.1764871110999,1e+05,2006,"Sep",19,36.8,16.094881167896,2.35,2.76965886054822,23.424076,53.847818
"919",919,"Rauw Alejandro",16.3727378693319,23.1659685325393,"Music","Rauw Alejandro",168,"nan","nan","Music",348,5,145,19.1411901412681,10.8473934514433,13.6197389534459,13.3319757944342,16.1080453151048,1e+05,2014,"Dec",11,-1,-4.60517018598809,-1,-4.60517018598809,-1,0
"920",920,"EnriqueIglesiasVEVO",16.3727378693319,23.4606617169337,"Music","EnriqueIglesiasVEVO",137,"USA","US","Music",210,171,145,18.1432525866304,9.84691720104773,12.6218180630459,12.3340260098406,15.0964444034263,1e+05,2009,"May",12,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"921",921,"ýýýýýýýý ýýýý ýýýýýýýýýýýýýý",16.3727378693319,22.4433655119656,"Shows","ýýýýýýýý ýýýý ýýýýýýýýýýýýýý",1255,"Ukraine","UA","Entertainment",1164,6,166,18.0798510272897,9.78695373628018,12.5584885325485,12.2709236178498,15.0392859895864,2e+05,2014,"Jul",17,82.7,17.6084156246492,8.88,2.84747490605085,48.379433,31.16558
"922",922,"The Shiny Peanut",16.3727378693319,21.7700466239633,"Education","The Shiny Peanut",2337,"Indonesia","ID","Entertainment",3109,32,167,13.6384153201419,5.34233425196481,8.13153071060425,7.82404601085629,10.6016222746071,349153.834094369,2016,"Oct",26,36.3,19.4146874800544,4.69,2.93577844613103,-0.789275,113.921327
"923",923,"Talking Angela",16.3649557288898,22.0131701502393,"Entertainment","Talking Angela",233,"UK","GB","Film",2184,31,45,17.1461781734359,8.85366542803745,11.6244668397031,11.3373808924553,14.0778748224318,349153.834094369,2014,"Sep",2,60,18.017728550827,3.85,2.88139961122265,55.378051,-3.435973
"924",924,"Melon City Show - ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿",16.3649557288898,22.4920051468292,"Comedy","Melon City Show - ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿",1727,"Iraq","IQ","Comedy",1087,2,40,17.3804128322585,9.0825070004663,11.8586405686726,11.5711943730942,14.3461388090264,349153.834094369,2016,"Jan",30,16.2,17.4869839771589,12.82,2.84141188669146,33.223191,43.679291
"925",925,"Duo Tiempo De Sol",16.3649557288898,22.6197288264581,"Music","Duo Tiempo De Sol",323,"Spain","ES","Education",896,17,44,17.8042723576113,9.51044496442652,12.2830336866663,11.9953516142145,14.7710220029917,1e+05,2013,"Mar",26,88.9,17.6672904650367,13.96,2.8594075318049,40.463667,-3.74922
"926",926,"Troom Troom India",16.3649557288898,22.6407872252674,"Howto & Style","Troom Troom India",2385,"nan","nan","Howto",873,-1,35,16.6644814501229,8.36637030168165,11.1433100097558,10.8551454282476,13.6279754341174,349153.834094369,2015,"Apr",19,-1,-4.60517018598809,-1,-4.60517018598809,-1,0
"927",927,"MrSuicideSheep",16.3649557288898,22.6650101094894,"Entertainment","MrSuicideSheep",3483,"Canada","CA","Entertainment",842,13,168,16.7124164772114,8.41183267575841,11.1913418408428,10.904119432844,13.6757886147891,349153.834094369,2010,"Apr",9,68.9,17.4262117173895,5.56,2.84708381560522,56.130366,-106.346771
"928",928,"Adam W",16.3649557288898,22.9748716441418,"Comedy","Adam W",681,"USA","US","Comedy",492,171,39,19.2490185648237,10.9543091773679,13.7275532792051,13.439944000202,16.2134058307626,2e+05,2015,"Oct",4,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"929",929,"Right to Shiksha",16.3649557288898,22.7871800665592,"Education","Right to Shiksha",2044,"India","IN","Education",670,120,45,19.1802615238543,10.8855660249483,13.6588567479189,13.3710966997175,16.1476544531999,3e+05,2020,"Apr",23,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"930",930,"Beyoncï¿½ï¿½",16.3649557288898,23.3754940112221,"Music","Beyoncï¿½ï¿½",168,"USA","US","Music",250,172,146,18.3104863416447,10.0168162378431,12.789125903293,12.5013507946036,15.2741255806638,349153.834094369,2009,"Sep",2,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"931",931,"FACT FIRE KING",16.3571125514288,20.8710738056707,"nan","FACT FIRE KING",782,"India","IN","Games",9683,120,66,17.7530258561534,9.45720044990771,12.2317403922788,11.944058319827,14.7318012898384,5e+05,2020,"Jul",29,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"932",932,"Ian Lucas",16.3571125514288,21.0954323460492,"Entertainment","Ian Lucas",50,"nan","nan","Entertainment",4052208,-1,6682,3.87120101090789,-4.60517018598809,-4.60517018598809,-4.60517018598809,-4.60517018598809,8,2016,"Apr",16,-1,-4.60517018598809,-1,-4.60517018598809,-1,0
"933",933,"Franco Escamilla",16.3571125514288,22.1741667986833,"Comedy","Franco Escamilla",2483,"Mexico","MX","Comedy",1740,32,41,18.165556209283,9.87302834505142,12.6440049437758,12.3562153039599,15.1238433776145,1e+05,2007,"Oct",19,40.2,18.6519037603095,3.42,2.91488062678108,23.634501,-102.552784
"934",934,"Adexe & Nau",16.3571125514288,22.2449154633297,"Music","Adexe & Nau",594,"Spain","ES","Music",1563,18,147,16.1263613953754,7.82404601085629,10.6041067479348,10.315597203363,13.0898401856988,349153.834094369,2013,"Dec",22,88.9,17.6672904650367,13.96,2.8594075318049,40.463667,-3.74922
"935",935,"Diana and Roma IND",16.3571125514288,22.4402716248262,"nan","Diana and Roma IND",534,"USA","US","Entertainment",1173,173,169,17.6571540166298,9.36734412078585,12.1356501812336,11.8479681087818,14.6039679183285,1e+05,2019,"Nov",7,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"936",936,"Jass Records",16.3571125514288,22.5081675455609,"Music","JassRecords",1,"nan","nan","Music",4056853,-1,5789,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,-2.99573227355399,349153.834094369,2012,"Feb",10,-1,-4.60517018598809,-1,-4.60517018598809,-1,0
"937",937,"Future",16.3571125514288,23.0185946083026,"Music","Future AMV's",119,"USA","US","Film",270216,1944,1473,13.0655115048111,4.77068462446567,7.54960916515453,7.24422751560335,10.0301202034695,1000,2020,"Nov",7,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"938",938,"YoungBoy Never Broke Again",16.3571125514288,23.3015408886441,"Entertainment","YoungBoy Never Broke Again",142,"USA","US","Music",279,173,147,18.9511207420019,10.6572593549125,13.4297010075146,13.1419699070432,15.9196447122345,1e+05,2015,"Jan",4,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"939",939,"Blossom",16.3571125514288,22.278009525752,"Howto & Style","Blossom",812,"USA","US","Howto",1472,173,36,17.5966956828622,9.30565055178051,12.0753943218881,11.7875222978734,14.5574479026937,1e+05,2017,"Jun",1,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"940",940,"#Refï¿½ï¿½ï¿½ï¿½",16.3571125514288,21.7201975971569,"Entertainment","#Refugio Mental",846,"nan","nan","Entertainment",2218,-1,155,15.7531004754039,7.43838353004431,10.2327912996787,9.94270826568941,12.7164981892748,349153.834094369,2013,"Aug",10,-1,-4.60517018598809,-1,-4.60517018598809,-1,0
"941",941,"Piuzinho",16.3571125514288,20.8014168753105,"Gaming","Piuzinho",504,"Brazil","BR","Games",10642,53,67,15.1017083025459,6.80793494369993,9.58190392840867,9.29651806821724,12.0650849522292,349153.834094369,2015,"May",13,51.3,19.1747321166571,12.08,2.94582308834056,-14.235004,-51.92528
"942",942,"Heidi y Zidane",16.3571125514288,22.5152234562081,"nan","Heidi y Zidane",600,"USA","US","People",1052,173,60,16.5953851735049,8.29404964010203,11.0744205027839,10.7872550927047,13.5588102231212,349153.834094369,2019,"Dec",2,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"943",943,"Go Ami Go!",16.3571125514288,21.2626528408395,"People & Blogs","Go Ami Go!",252,"Colombia","CO","People",5821,11,57,19.6073039099432,11.3132542698412,14.0778748224318,13.7981609196292,16.5691712703185,1500000,2015,"Dec",3,55.3,17.7342994828506,9.71,2.86362053458697,4.570868,-74.297333
"944",944,"Morgz",16.3492073719217,21.9182772002364,"Gaming","Morgz",825,"UK","GB","Entertainment",2491,32,170,17.8902984626372,9.59560277276683,12.3690414738083,12.0810761553555,14.8451299751454,1e+05,2014,"Jun",10,60,18.017728550827,3.85,2.88139961122265,55.378051,-3.435973
"945",945,"CaseyNeistat",16.3492073719217,21.8714306673543,"People & Blogs","CaseyNeistat",1101,"USA","US","People",2681,174,61,15.5992378554951,7.3132203870903,10.0774408596596,9.79255599182885,12.5626975882189,1e+05,2010,"Feb",15,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"946",946,"ýýýýýýýýýSULGI",16.3492073719217,21.9718410992272,"People & Blogs","ýýýýýýýýýSULGI",683,"South Korea","KR","People",2313,17,61,18.544065836523,10.2506170836313,13.0225430421221,12.7349346317823,15.5019095115345,3e+05,2012,"Nov",5,94.3,17.7611443007857,4.15,2.86537970209776,35.907757,127.766922
"947",947,"NickiMinajAtVEVO",16.3492073719217,22.9015544455827,"Music","NickiMinajAtVEVO",99,"USA","US","Music",557,174,148,17.371629750627,9.0825070004663,11.8501117323251,11.562667556865,14.3461388090264,349153.834094369,2010,"Apr",1,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"948",948,"Ellie Goulding",16.3492073719217,22.6647631323838,"Music","Ellie Goulding",218,"UK","GB","Music",841,32,148,17.4177694677944,9.12695876303713,11.8961449641311,11.6082356447746,14.4032972228664,349153.834094369,2007,"Jan",29,60,18.017728550827,3.85,2.88139961122265,55.378051,-3.435973
"949",949,"colinfurze",16.3412392022725,21.2008003322767,"Entertainment","colinfurze",385,"UK","GB","Entertainment",6487,33,171,15.9534568290167,7.64969262371151,10.4311702933685,10.1425044530066,12.9170597442185,349153.834094369,2006,"Nov",15,60,18.017728550827,3.85,2.88139961122265,55.378051,-3.435973
"950",950,"People Vs Food",16.3412392022725,20.8512497348866,"Entertainment","People Vs Food",601,"USA","US","Entertainment",9980,175,171,16.5459743539034,8.24275634571448,11.0251651141352,10.7363966754712,13.5093929233568,349153.834094369,2013,"Jul",30,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"951",951,"Wolfoo Family",16.3412392022725,18.8984914497634,"nan","Wolfoo Family",61,"USA","US","Film",81750,175,46,20.4459155407401,-4.60517018598809,-4.60517018598809,-4.60517018598809,-4.60517018598809,349153.834094369,2019,"Oct",21,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"952",952,"Ja Mill",16.3412392022725,20.9877955152122,"People & Blogs","jamill",0,"nan","nan","nan",4048879,-1,-1,18.9869778094495,-4.60517018598809,-4.60517018598809,-4.60517018598809,-4.60517018598809,349153.834094369,2006,"Feb",22,-1,-4.60517018598809,-1,-4.60517018598809,-1,0
"953",953,"Health Time",16.3412392022725,20.7254830660762,"Howto & Style","Health Time",1810,"India","IN","People",11667,123,62,14.1484049732376,5.85507192220243,8.63052187672324,8.34283980427146,11.1109542461163,349153.834094369,2016,"Sep",25,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"954",954,"Yair17",16.3412392022725,21.0611958162586,"Gaming","Yair17",1109,"Mexico","MX","Games",7741,33,68,15.9980726083586,7.69621263934641,10.4772879754635,10.1886664947698,12.9614901518162,349153.834094369,2014,"Jan",22,40.2,18.6519037603095,3.42,2.91488062678108,23.634501,-102.552784
"955",955,"Little Baby Bum en Espaï¿½ï",16.3412392022725,22.662916501095,"Education","Little Baby Bum en Espaï¿½ï",1459,"Spain","ES","Education",843,19,46,16.6078406311131,8.3187422526924,11.0867473152645,10.7995755770928,13.5712710433553,349153.834094369,2014,"Jun",6,88.9,17.6672904650367,13.96,2.8594075318049,40.463667,-3.74922
"956",956,"First We Feast",16.3412392022725,21.8164634020892,"Howto & Style","First We Feast",1076,"USA","US","Entertainment",2892,175,171,18.5273084563771,10.2327912996787,13.0058295611484,12.7182972902099,15.4832173785224,2e+05,2014,"Feb",28,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"957",957,"Mï¿½ï¿½ï¿½ï¿½",16.3412392022725,21.8677698520989,"Travel & Events","Mï¿½ï¿½ï¿½ï¿½",766,"Mexico","MX","Entertainment",2691,33,171,17.2497235434106,8.96187901267768,11.7280368445872,11.4403547721354,14.2209756660724,349153.834094369,2015,"Jul",6,40.2,18.6519037603095,3.42,2.91488062678108,23.634501,-102.552784
"958",958,"Bebefinn - Nursery Rhymes & Kids Songs",16.3412392022725,22.149655310792,"nan","Bebefinn - Nursery Rhymes & Kids Songs",322,"USA","US","Entertainment",1794,175,171,20.1531483486816,-4.60517018598809,-4.60517018598809,-4.60517018598809,-4.60517018598809,5e+05,2022,"Mar",30,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"959",959,"Troom Troom PT",16.3412392022725,22.2012679669731,"Howto & Style","Troom Troom PT",2738,"nan","nan","Howto",1667,-1,37,16.4182743147394,8.13153071060425,10.8967393255464,10.6090572530946,13.3818002844158,349153.834094369,2015,"Apr",19,-1,-4.60517018598809,-1,-4.60517018598809,-1,0
"960",960,"Parafernalha",16.3412392022725,22.2549103980904,"Entertainment","Parafernalha",1888,"Brazil","BR","Entertainment",1532,54,171,15.7837411703081,7.49554194388426,10.2611619968079,9.97580821411575,12.7472334690922,349153.834094369,2011,"May",13,51.3,19.1747321166571,12.08,2.94582308834056,-14.235004,-51.92528
"961",961,"NDTV",16.3412392022725,22.3197792687433,"Entertainment","NDTV",151136,"India","IN","News",1395,123,24,17.8849987441875,9.58877680769643,12.363503653479,12.0759639601832,14.8451299751454,1e+05,2006,"May",8,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"962",962,"elcarteldesantatv",16.3412392022725,22.7367619283612,"Music","elcarteldesantatv",377,"Mexico","MX","Entertainment",743,33,171,18.568074360445,10.2750511089686,13.046561663988,12.7588076723734,15.5382771557054,1e+05,2008,"Nov",27,40.2,18.6519037603095,3.42,2.91488062678108,23.634501,-102.552784
"963",963,"Family Fitness",16.3412392022725,23.0636137307597,"Entertainment","Family Fitness",1699,"India","IN","Entertainment",413,123,171,19.278134006102,10.9835963696397,13.7567155114538,13.4689273775923,16.2403132836826,4e+05,2017,"Jan",18,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"964",964,"Zee Tamil",16.3412392022725,23.1701408665032,"Entertainment","Zee Tamil",102699,"India","IN","Entertainment",342,123,171,19.6732722691807,11.3793940723457,14.1519827945855,13.8155105579643,16.6368894443735,2e+05,2008,"Aug",26,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"965",965,"Flowers Comedy",16.3412392022725,23.1820921060997,"Entertainment","Flowers Comedy",11907,"India","IN","Entertainment",337,122,170,19.0085840687161,10.7144177687525,13.487145370237,13.199509586581,15.9672727612237,1e+05,2015,"Aug",19,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"966",966,"Mundo Bita",16.3412392022725,23.5381228324609,"Music","Mundo Bita",253,"Brazil","BR","Music",171,54,149,19.1800837202894,10.8855660249483,13.6586228024271,13.3709407299753,16.1476544531999,1e+05,2011,"Sep",29,51.3,19.1747321166571,12.08,2.94582308834056,-14.235004,-51.92528
"967",967,"Wave Music Bhakti",16.3412392022725,22.3614863683338,"Music","Wave Music Bhakti",19899,"India","IN","Music",1299,123,149,16.2205619825028,7.9373746961633,10.6987399560332,10.4103051549046,13.1840227577911,349153.834094369,2011,"Apr",19,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"968",968,"Troom Troom Indonesia",16.3412392022725,22.405895519435,"People & Blogs","TROOM TROOM INDONESIA",8,"nan","nan","People",4057418,-1,7712,0,-4.60517018598809,-4.60517018598809,-4.60517018598809,-2.99573227355399,349153.834094369,2020,"Jul",29,-1,-4.60517018598809,-1,-4.60517018598809,-1,0
"969",969,"CKM",16.3412392022725,22.2197080477323,"Comedy","CKM",117,"India","IN","Comedy",1621,123,42,16.39132376644,8.10167774745457,10.8704713987258,10.581521095286,13.354744134071,349153.834094369,2018,"Feb",20,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"970",970,"Quantum Tech HD",16.3412392022725,22.1911892774021,"Science & Technology","Mr_Mughall Gaming",223,"Pakistan","PK","nan",3956586,3554,-1,9.07348918922699,0.693147180559945,3.55534806148941,3.25809653802148,6.03787091992214,32,2022,"Apr",23,9,19.1934027596736,4.45,2.90123662146597,30.375321,69.345116
"971",971,"_vector_",16.3332070305753,22.7510209836953,"Comedy","_vector_",398,"USA","US","Comedy",720,176,43,20.6219770206586,12.3278477024561,15.0964444034263,14.8087623309746,17.5859699990706,1200000,2019,"Mar",24,88.2,19.6092541528922,14.7,2.96611730578511,37.09024,-95.712891
"972",972,"DEV Ke Facts",16.3332070305753,21.4019216910965,"nan","DEV Ke Facts",218,"India","IN","Education",5034,124,47,19.4274335589424,11.1331281036106,13.9108207377686,13.6182783884346,16.3881227881714,6e+05,2012,"Sep",29,28.1,21.0354583741811,5.36,2.9942529593165,20.593684,78.96288
"973",973,"Hero Movies 2023",16.3332070305753,21.2474561257899,"People & Blogs","Hero Movies 2023",689,"nan","nan","People",6116,-1,63,16.8991163367685,8.61250337122056,11.3771057418277,11.0898054216233,13.8155105579643,349153.834094369,2017,"Feb",22,-1,-4.60517018598809,-1,-4.60517018598809,-1,0
